customer_id,region,loan_amount,loan_purpose,credit_score,monthly_income,existing_loans,loan_tenure,default_risk,late_payment_flag
6119,South,76611.33095801176,Small Business,416.20479117431245,17055.928560681074,1,45,0,0
6120,West,46733.81087115971,Agriculture,457.8087180657987,47603.26947535,1,23,1,1
6121,East,75877.80487442484,Education,656.3340954317664,19474.4807164769,2,51,0,1
6122,North,24456.144869220858,Personal,497.18719834156525,11850.393053927042,0,27,0,0
6123,South,40251.14980633548,Agriculture,606.5543567449122,49424.05197207562,2,12,1,0
6124,West,65251.659887293405,Small Business,526.8220662051258,38581.082560569565,4,27,0,0
6125,West,6725.006732672489,Education,392.93309053590076,23665.40970467816,1,17,1,0
6126,East,73633.82448220062,Small Business,340.7109946407418,47116.2393899918,0,31,0,0
6127,West,84375.87262047584,Personal,429.9273224204383,9100.281846478876,2,17,0,1
6128,East,42918.45780392539,Small Business,331.7352582200744,8944.7547391951,3,46,0,0
6129,East,47554.529631830614,Personal,640.2365779393938,35710.29583828634,4,52,0,0
6130,South,85871.81016057044,Personal,737.6446808063552,13008.742177047958,4,14,0,1
6131,South,78687.19035597317,Agriculture,486.8574225305705,46271.27818369779,4,32,0,1
6132,North,32374.201458170624,Personal,512.911080443797,42816.16284344919,2,18,1,0
6133,South,35777.730123346206,Small Business,748.9050845176187,18786.52508455339,0,25,0,1
6134,South,69493.43207710667,Agriculture,422.43710180545816,44997.78120212166,0,41,1,1
6135,East,58503.81878257531,Personal,365.53814585718084,6929.945915329777,1,33,0,0
6136,South,20411.80925416721,Education,575.6149645320975,29688.703373187225,0,25,0,0
6137,East,34443.34137677081,Education,655.4045932432805,47100.3248168975,3,36,0,0
6138,East,90498.41130347214,Personal,629.8099337755636,43492.23405210642,4,14,1,1
6139,South,70376.57148861502,Agriculture,692.6301749007994,21023.299571044772,2,16,0,1
6140,North,98667.56018012435,Agriculture,331.21315019516317,13229.16958555857,4,16,0,0
6141,North,77866.1903481731,Agriculture,535.5108870171051,14474.326478168505,4,53,0,0
6142,West,94487.57105364108,Small Business,431.21378817013124,28152.854513528237,3,20,1,1
6143,West,25537.914517695164,Education,717.5166927503133,31854.78247264133,4,59,0,0
6144,South,78291.06310760794,Personal,780.0017662331923,6476.64424806364,4,52,0,1
6145,North,6920.664414040756,Personal,454.7346574435282,23609.820165569963,3,49,0,0
6146,East,68722.20206259572,Education,352.36994348817456,42367.42020397571,3,48,0,0
6147,West,49581.81642142293,Small Business,439.38537909526826,24994.80276061087,0,15,0,0
6148,East,37942.20683240652,Agriculture,357.20466898240585,12612.89259272347,4,31,0,1
6149,West,86928.41346784346,Education,477.33219136239956,47968.71318585936,1,32,0,1
6150,South,86155.43080246542,Personal,596.0092180770041,16982.399296691,1,59,0,1
6151,North,7118.6619653711405,Small Business,835.5245249190135,40929.27195353273,1,35,0,1
6152,West,62902.986632695945,Personal,519.6536398932471,13720.73748525207,3,18,0,0
6153,North,39944.06131049086,Agriculture,421.02195812004163,24042.772814971544,4,57,1,1
6154,East,44487.79514254267,Education,391.7409572039593,27069.014289866533,0,19,0,0
6155,South,84043.87022578371,Agriculture,395.1718713762718,27528.588317671005,4,22,0,1
6156,North,34434.778295129436,Small Business,405.9287257938026,28241.324064531716,1,57,0,0
6157,South,94589.63701057392,Education,719.2468623955958,15122.639331039263,2,20,0,0
6158,North,22065.21350535337,Agriculture,333.565241287831,28216.198488237584,1,17,0,0
6159,East,67958.63021997688,Agriculture,848.5714888186687,26677.07392449894,3,51,0,0
6160,East,68849.98136630765,Agriculture,587.4775151414436,14392.377370681847,4,28,0,1
6161,South,28958.54033565223,Small Business,599.3495418654541,49468.62017766699,3,24,0,0
6162,East,35851.30785188419,Agriculture,496.66013328478266,43950.35267539476,0,56,1,1
6163,West,84305.85679509434,Personal,679.6404476766663,44940.935796011734,4,28,0,0
6164,North,77371.49922072048,Education,559.3009874844388,35850.697267230265,4,13,0,1
6165,East,36264.108629902155,Education,480.9837067305024,12195.366381129044,4,41,0,1
6166,West,55725.871958818716,Agriculture,445.8261220394236,30564.1428754887,2,43,1,0
6167,South,10859.628144044069,Small Business,809.1081638132928,41964.78342323237,4,47,0,0
6168,West,24830.85882786978,Personal,460.04423327883114,6743.141990989814,2,18,0,1
6169,South,51152.953091737916,Personal,540.0162926864131,27312.939647942887,4,27,0,1
6170,South,13167.5048515251,Education,492.6877711640575,22825.529599771315,1,30,1,0
6171,North,85116.57371473406,Education,347.3983550854198,14545.612834668664,0,26,0,0
6172,North,73210.58996022654,Personal,402.26391696524695,22021.250169439296,4,25,0,0
6173,West,94645.19871160701,Education,404.22608642951013,49257.387989125375,3,56,0,0
6174,North,70879.35606658258,Agriculture,681.5072329143102,37545.949686279986,1,18,0,0
6175,North,94338.13036490763,Personal,523.621975481195,18479.16860067236,3,58,0,0
6176,North,57678.692790641675,Education,730.0821596888622,32240.97731663733,3,44,0,0
6177,West,62020.76805088709,Agriculture,689.9230083837863,16099.53081285559,2,45,0,0
6178,East,97812.25018949478,Agriculture,405.62737151782073,32487.975906092324,0,35,0,1
6179,North,66002.26895210473,Personal,609.6043060660554,45327.50102682193,3,46,0,0
6180,North,7924.724041770927,Agriculture,708.5998653268416,30059.455997414854,1,32,0,0
6181,West,73761.26377989972,Personal,648.1736079116477,38000.298895370724,0,35,0,0
6182,East,91019.52575305449,Agriculture,630.0090794483895,25400.254942233354,1,48,1,0
6183,North,80580.12373046103,Personal,706.7859880704224,28585.576294879847,3,27,0,0
6184,South,60464.16089941515,Personal,331.2294065909688,36278.378543969535,0,28,0,0
6185,West,68773.83374388405,Personal,702.2820710487881,41558.225227312876,4,40,0,1
6186,North,99068.21997890882,Personal,449.9603947343856,34675.31239364523,3,29,0,0
6187,North,13612.89840838714,Agriculture,614.5297399801448,48987.139725054185,3,59,0,0
6188,South,68388.25872015776,Personal,433.26774708307914,41892.016450922725,2,22,0,0
6189,South,31922.780984206413,Education,761.3496647137606,39972.20920735438,1,14,0,0
6190,West,65808.58767568615,Agriculture,564.3076448654158,43029.571054146145,4,53,0,0
6191,West,62724.239708974186,Personal,653.617666613741,17654.49209409571,0,29,0,0
6192,South,19578.399050275395,Agriculture,736.7451239122004,24442.12192767713,3,27,0,0
6193,West,24640.93134532272,Agriculture,792.4233902892504,30400.831327756583,3,52,0,0
6194,South,64054.80991410528,Agriculture,702.6341533881375,25807.384329920853,4,12,0,0
6195,North,17181.84499385854,Agriculture,381.82271690472317,43135.60182008359,3,54,0,1
6196,South,30192.18313738067,Personal,769.9928032721825,6218.0832955654405,1,54,0,0
6197,South,84348.32703511023,Agriculture,640.2178537260284,14412.893775476938,0,38,0,0
6198,East,36073.69307015567,Education,635.1973671091505,44676.79434508347,4,42,0,0
6199,South,51365.71484561798,Agriculture,806.7373078927069,7659.506195463524,4,56,0,0
6200,South,94408.33183885482,Agriculture,436.85735561623574,15214.473662395912,2,39,1,1
6201,East,26579.1634395099,Education,431.7731901717183,20806.264866941878,0,51,0,0
6202,West,42014.471649010986,Personal,582.256455082229,38783.32523652609,4,38,0,0
6203,East,62613.488676636836,Education,712.9746865941759,30208.131327508177,3,20,0,0
6204,North,76757.19830287735,Small Business,545.98238952568,47957.2116251149,0,49,0,0
6205,East,90657.07173770698,Education,648.6402644408213,15254.375678283806,1,47,0,0
6206,North,91969.93381948394,Personal,548.8885983224953,44245.41822449282,4,52,0,0
6207,West,78780.80706539917,Education,635.7129492678328,17731.107038716196,1,38,1,1
6208,East,26691.42947636449,Agriculture,752.2442664375411,16047.421660695209,4,58,0,0
6209,East,7356.886354043751,Personal,399.26218285000783,27426.88391447078,3,37,1,0
6210,West,41458.52338378426,Small Business,682.4581937032913,8204.202736542216,2,38,0,1
6211,North,18447.140843843215,Personal,733.0841566360008,22293.815584697742,3,15,0,0
6212,East,72486.82650663832,Agriculture,545.9112741149804,21005.418564938467,1,59,0,1
6213,North,67807.4057484431,Small Business,477.77846738731984,12204.570006579808,0,49,0,0
6214,East,9177.30595403821,Personal,307.44937815842115,43735.76803737097,1,23,0,0
6215,South,84476.40901744035,Personal,738.4077622837515,22365.03396692225,2,58,0,0
6216,East,28630.610297662315,Agriculture,480.36626246979347,49186.40807811571,4,26,0,0
6217,West,46061.57217164901,Education,496.5202081744276,45486.85770669984,4,58,0,0
6218,West,68453.70486829552,Education,484.8033897043467,13766.481480646646,1,59,1,0
6219,North,45794.78475096406,Small Business,574.306631946786,27730.49775520723,0,41,1,0
6220,East,46922.341265994626,Agriculture,686.3747652704924,32081.18622649488,4,25,0,1
6221,North,11234.659556895334,Agriculture,724.524722050281,41853.22263246295,4,19,0,0
6222,North,43137.13717970036,Education,515.9138962217371,44853.92373431277,2,39,0,0
6223,South,77660.54985589843,Education,664.706119274843,33080.810951997046,2,42,0,1
6224,South,91941.75203272678,Small Business,696.3763376492234,6581.039141399692,0,13,0,0
6225,West,44282.22802102032,Education,463.3045324225599,26657.44022831582,4,26,0,1
6226,North,45240.65355351249,Small Business,353.1418082454013,44816.159128384956,3,51,0,1
6227,West,71749.57510074695,Personal,792.0661463544543,37134.032114491696,1,54,0,0
6228,East,94563.34010500128,Small Business,672.4137844798761,44156.3873634256,4,59,1,0
6229,North,30370.78932273922,Small Business,656.4607248819602,35333.59053752183,1,19,0,0
6230,North,46813.699621104,Small Business,332.3963833665879,6981.575441673769,4,16,1,0
6231,East,80617.45813746861,Personal,749.8301816271596,48560.29952929748,2,15,0,1
6232,East,62920.88909053366,Education,611.3297858473293,46310.834325635544,0,23,1,1
6233,West,15505.702676575698,Small Business,766.3364295246613,10696.079296068048,3,21,0,1
6234,West,64634.60987841524,Education,836.0086510552188,10071.102507968695,2,15,0,0
6235,East,22740.897036746053,Small Business,826.4051764841331,29258.532521465906,0,21,1,1
6236,West,53470.5137374484,Education,770.8491405146142,39067.287555059746,2,40,0,1
6237,East,55264.81042774166,Small Business,306.0210556072529,22197.794537221416,1,39,0,0
6238,North,88239.31941137357,Education,787.1499645303261,11137.197359445894,4,40,1,0
6239,North,48936.956031181624,Agriculture,341.28427260520505,27975.024445160954,2,30,0,0
6240,South,31547.03011240995,Personal,768.1566835972219,20190.476129853763,0,54,0,0
6241,North,26941.803080522997,Small Business,454.095737736393,20829.73799980961,4,24,1,0
6242,East,88053.92828501193,Personal,635.5375861933521,34024.349157817196,1,45,0,0
6243,West,21246.031169731697,Small Business,320.93752713243384,44852.36446532768,1,57,1,1
6244,South,45457.513283898654,Agriculture,724.1499328650254,30136.627888503994,3,31,0,1
6245,West,22781.445918059966,Agriculture,361.4383672281343,35942.1129873336,4,29,0,0
6246,East,78463.88381086566,Personal,525.8784944216745,34697.61461845587,1,59,0,0
6247,North,50065.4007975888,Small Business,749.5953012789157,29801.57866506185,2,47,0,0
6248,South,38358.65060289714,Education,682.4419480795843,18984.116551240855,1,12,0,0
6249,East,39304.46585951435,Small Business,303.3234832719368,22000.738320960743,1,37,0,0
6250,South,85960.34963868305,Education,521.6677839984019,19206.67093206873,1,14,0,0
6251,South,57608.52565797162,Personal,323.0601343304794,46287.41434169247,3,55,1,0
6252,North,73197.44585747004,Personal,670.4249234501581,42197.84017296994,0,14,0,0
6253,East,90218.65904381503,Agriculture,832.9216704643268,31070.631778304934,1,32,0,0
6254,West,90665.45922386099,Education,660.3936942654175,46050.95619383903,0,29,0,0
6255,South,36208.360162097,Small Business,423.40483711465566,44888.39119165901,4,42,0,0
6256,South,95482.86999890661,Agriculture,495.378167636597,46746.247988832576,0,47,1,1
6257,West,7363.208791387517,Personal,837.1578056121573,14979.823594498981,4,55,0,0
6258,East,40799.37829653574,Agriculture,423.2288266177925,37287.63669937526,3,42,0,0
6259,South,90100.89146333995,Small Business,608.8409901799434,32415.10249655758,4,19,0,0
6260,South,31090.50358261338,Small Business,520.2495947749596,38022.37870255732,4,36,1,1
6261,South,30942.737780525244,Personal,722.5734138605219,16852.07137632292,2,57,0,1
6262,East,33749.11708277943,Agriculture,777.064099588938,36266.4082147234,3,31,0,1
6263,East,63169.77156045761,Education,487.4605008926632,23442.283186447417,1,22,0,0
6264,West,46641.61368336361,Education,663.2180000346605,42534.130833783514,3,51,0,1
6265,East,74039.80945356755,Education,601.9762336347501,40791.45763227979,2,12,1,1
6266,East,90016.51104364324,Small Business,453.1444695304883,14511.092488651271,4,32,0,0
6267,North,69048.94061957176,Agriculture,449.5674415471509,13273.487438148635,3,28,0,0
6268,West,24424.338418769672,Education,596.2474061427672,37297.92745781897,2,39,0,0
6269,South,93604.78072424771,Agriculture,384.7015804427649,29771.37026276722,1,29,0,1
6270,East,30126.82296801046,Personal,745.9454430653593,30074.265980692202,4,40,0,0
6271,South,19239.95805617502,Education,337.9526615602211,38863.18955567096,3,21,0,0
6272,South,13546.891491791286,Agriculture,352.015967414574,43473.68568598055,3,20,0,1
6273,North,58521.45536328573,Small Business,488.2244699099972,15753.375527392254,4,45,1,0
6274,East,15807.433935661922,Personal,364.95046700842335,29999.279605574757,3,31,1,0
6275,West,18183.70899069992,Personal,561.6350116905209,42302.96192714347,4,42,0,1
6276,East,33502.89565657218,Personal,519.8217397430287,44275.737703775114,2,14,0,1
6277,South,31757.035920024064,Personal,696.9953877371444,17933.422475233245,4,12,0,0
6278,West,62402.75348155352,Small Business,824.1522853653462,9686.923546888063,1,44,0,0
6279,East,82590.80154990475,Small Business,714.4572216065193,15477.046424500097,4,19,0,1
6280,South,77328.21733927478,Education,398.6967645843324,47547.478130653726,3,29,0,1
6281,South,29936.02319806529,Small Business,814.5367070054217,25811.58705958464,4,41,0,1
6282,North,28304.49730866809,Small Business,515.6733879041869,23835.820575021116,4,44,0,0
6283,North,96750.19536016192,Personal,560.8041485098021,5588.795693039458,4,33,1,0
6284,North,5782.442951236212,Small Business,531.8669305538496,7295.660731460801,1,28,0,0
6285,South,88573.4506407205,Personal,454.3008628082454,35091.31682636257,1,53,0,0
6286,East,23974.209316628472,Agriculture,792.2743582886162,31542.21809262484,3,20,0,1
6287,North,94992.01069352795,Agriculture,482.73137624313887,30898.77343229317,3,33,0,0
6288,East,37519.19205861437,Agriculture,618.2280583237505,9964.529421101219,4,21,0,0
6289,North,46833.41851985897,Agriculture,432.0184714058816,20842.752630440908,0,44,0,0
6290,West,72176.4583247162,Agriculture,738.5564561235992,41556.11623880666,2,59,0,0
6291,West,60828.55988995973,Agriculture,725.8092627410526,12871.005076248677,4,50,1,0
6292,North,35204.236322148165,Agriculture,462.9716761458742,44720.92629420964,2,14,0,0
6293,South,57613.93700744324,Personal,674.8547402288996,10466.523515700643,1,28,0,0
6294,North,74417.15401447419,Personal,687.1304432022223,12611.719855579468,3,20,0,0
6295,North,9021.819860736749,Personal,609.3812788576214,26498.748251917783,0,58,0,0
6296,South,6063.933999291891,Personal,630.3291102494186,47538.49570018418,3,51,0,0
6297,West,48516.359211924675,Small Business,615.9500510599377,19829.645516544064,1,47,0,0
6298,East,17524.478691333847,Small Business,345.0254221971651,34619.8097101122,4,30,0,1
6299,North,68112.70768914788,Education,668.6459395925817,31490.20651950843,1,45,1,0
6300,South,25334.983341606247,Small Business,558.3762554112802,11733.018642525089,0,13,0,0
6301,North,46120.85514558874,Personal,541.1515042977775,16167.510562737349,4,56,0,0
6302,South,23778.73900305555,Personal,772.9995703299904,46856.87476897199,4,38,1,0
6303,East,57105.940646166826,Agriculture,312.7746924036147,13317.333064389479,0,30,0,0
6304,East,16025.078641534046,Agriculture,438.2232048773153,36275.44503898009,3,44,0,1
6305,West,7195.1510148106245,Education,366.7719249135105,48411.2517170137,4,37,0,0
6306,South,9857.505620136231,Small Business,319.43757453534914,10377.769649102513,3,58,0,0
6307,South,95654.55194395444,Personal,451.6223487217711,22963.189558429152,2,45,0,1
6308,West,18517.190768038905,Small Business,843.6619500370728,15076.946499923175,0,39,0,0
6309,West,72305.43404799934,Education,448.62604526416555,14970.26828320443,2,27,0,1
6310,South,11452.989401168494,Agriculture,665.0382008876743,10354.362979985637,4,33,0,0
6311,West,15275.233462342307,Personal,365.0643895223968,34229.80327961597,0,39,0,0
6312,East,53343.2438838868,Agriculture,631.0161965259765,38585.45794598203,4,25,0,1
6313,North,49162.73836466265,Personal,841.4648157260723,35455.72595103753,0,17,0,0
6314,East,95400.12939678761,Agriculture,460.51063790325594,46609.54059286188,3,22,0,0
6315,West,94759.36803697005,Agriculture,766.4415890065706,11555.546392312437,1,57,0,1
6316,South,79062.82104153419,Education,848.6642592015945,19393.04180232528,1,31,0,1
6317,South,62199.67386209823,Small Business,623.7047487964091,20505.77643661052,0,47,0,0
6318,East,48221.230152336044,Agriculture,470.17060523541943,15443.69467311071,2,27,0,0
6319,South,38836.9607612,Personal,670.4421929445359,11399.222487063496,0,17,1,0
6320,West,94973.31696267777,Small Business,764.6665134477403,26901.656416681868,3,19,0,0
6321,East,62276.33708534513,Small Business,394.24263362908806,42549.78326213428,2,56,0,1
6322,South,60011.89013016948,Agriculture,548.8836701127993,47954.287652149316,0,47,0,0
6323,North,27030.60656804691,Agriculture,475.5532405681125,10820.328449832396,0,59,0,1
6324,North,9436.292699085741,Agriculture,455.8474483293089,42042.07526327312,4,15,1,1
6325,West,94792.91507715672,Small Business,773.4516934070949,42106.150533437365,3,59,0,0
6326,South,34804.84959024213,Education,531.9097037520112,22504.015469865513,3,45,0,0
6327,West,47045.957215823575,Agriculture,486.491987992152,9951.333086545437,1,31,0,0
6328,East,15890.794640642149,Small Business,631.9307977843075,49550.360304060414,4,35,0,0
6329,North,84507.81134138274,Small Business,420.6708688005597,34501.68637379684,2,56,1,0
6330,East,7625.0241213134095,Personal,426.4414198124434,49198.80627687112,1,14,0,0
6331,South,84229.12239941416,Agriculture,586.1588019793276,26764.498205809632,3,39,0,0
6332,West,18327.076214856846,Education,525.1000007554013,22783.68499715279,0,41,0,1
6333,West,89223.59069995944,Personal,462.2403111572785,16123.346418670422,4,40,0,1
6334,West,74328.40054693495,Agriculture,329.6731227507562,49260.74007974088,3,32,0,0
6335,East,20643.674938193984,Personal,586.4258312511869,16396.577125802316,3,53,0,0
6336,North,58752.70932164947,Agriculture,749.1350630805913,6069.3240298122655,4,38,0,1
6337,East,34702.34986374585,Personal,768.2574629073318,28061.078611481502,3,36,0,0
6338,East,21932.14439660043,Education,429.4919888493441,21967.272187291193,1,14,0,0
6339,South,86622.3089440553,Personal,629.8026621711185,16762.212654316903,4,12,0,1
6340,South,43334.66281818679,Personal,770.7347202046171,33557.365241652806,3,34,0,0
6341,South,42861.65286471134,Personal,524.7992605519456,21392.087670402,3,54,0,0
6342,North,21139.2341066289,Agriculture,812.6752495191407,23101.289974259278,4,16,0,1
6343,North,41391.239228148974,Agriculture,796.6381910212541,6037.052175231994,0,42,0,1
6344,South,87803.60040124076,Education,414.4736435803452,31508.19178488759,2,36,1,1
6345,South,39497.227496515414,Personal,442.4306580951121,10493.196343116924,4,46,0,0
6346,North,95402.33843747986,Small Business,399.2430992552829,14621.21865029398,0,54,0,0
6347,West,94899.3454247968,Personal,407.82989330008627,37270.30192756872,3,12,1,1
6348,North,18765.372634197873,Small Business,799.3241479454239,19095.922678275994,1,26,0,0
6349,North,21844.569084651263,Small Business,812.1258500559426,12344.458884727143,3,50,0,0
6350,North,86954.03668152947,Personal,328.54348265182205,30984.086617811638,3,35,0,0
6351,South,42312.28729784832,Small Business,626.4818456197127,14670.702272207327,0,45,0,1
6352,West,5415.528316885887,Small Business,610.3273595716644,17194.019628141727,4,58,0,0
6353,North,31017.822872010245,Personal,514.8012056984529,32960.26894900432,2,29,1,1
6354,South,61774.754353578195,Agriculture,647.4336760527088,38293.78016137617,2,36,0,0
6355,East,80930.26676619696,Personal,821.0523040309675,38284.68583380097,4,47,0,1
6356,East,17671.91862385966,Education,393.64018549718037,26700.953534187367,4,12,0,0
6357,North,15501.429619589857,Small Business,366.2260003440506,25443.360995424595,1,20,0,0
6358,East,92598.8020893715,Education,318.3648139559366,40444.03329040658,4,52,0,1
6359,West,76359.09494314535,Small Business,500.1083193120789,13686.562630063268,1,42,0,0
6360,East,61029.062073917456,Agriculture,485.6956623928263,11849.110138780667,4,33,0,0
6361,East,78072.74504961316,Small Business,536.9508284872542,34911.277971327945,1,49,0,0
6362,West,45741.16432413065,Personal,576.8205169845219,23427.81204751649,4,57,0,0
6363,North,77053.29599436703,Small Business,716.8031967167501,36949.93072565814,4,52,0,1
6364,North,40321.28417108089,Education,515.6623647516351,16547.010055845618,2,13,0,1
6365,West,28188.984386797223,Personal,481.8372101486784,19619.23464800451,3,52,0,0
6366,West,74256.27502283202,Education,754.7833511427948,45350.49421334258,3,56,0,1
6367,West,44868.86775494049,Agriculture,767.388168859511,23974.543706971468,1,31,0,1
6368,East,98230.82491098851,Education,428.0212803613442,31592.9061374173,0,34,0,0
6369,West,38201.09231926959,Education,473.0695024912196,9800.698735323927,2,23,0,0
6370,South,92564.10495045126,Education,753.8140040005485,13047.312748674143,4,21,0,0
6371,East,93631.44211387256,Personal,343.67453436377065,6614.947797018991,2,43,0,0
6372,North,27976.02997115088,Agriculture,479.2157292149059,24096.686529274997,0,16,1,0
6373,North,80831.01225086127,Agriculture,546.5925588724737,49501.400202276076,2,55,0,0
6374,North,46142.07798873369,Agriculture,402.88938836031406,44324.29186931597,0,40,0,0
6375,East,92164.84908688307,Education,398.95280813588397,33480.90117232281,0,44,1,1
6376,South,47761.80590034769,Personal,533.6741319074408,43749.34213808597,0,34,0,0
6377,West,75708.85314704978,Personal,714.9869486041706,31737.62103585904,0,47,1,1
6378,West,49361.903870560796,Personal,762.1281387511951,21594.599615036197,0,24,0,0
6379,North,26641.071792721337,Education,838.5793008948954,12809.588049550188,4,13,0,0
6380,North,23938.262249745196,Agriculture,340.6912275504455,34387.19337921009,2,22,0,0
6381,East,45415.96345435283,Education,419.17521063029596,13687.307437583542,3,39,1,0
6382,South,76771.99241635042,Personal,716.1464133113088,23784.27877400271,3,36,0,0
6383,West,62481.79109217285,Education,597.329288330614,42161.08289698684,4,47,0,0
6384,East,70419.78254055162,Small Business,480.22387567933004,10815.318615277782,1,29,0,0
6385,West,31821.003319534535,Agriculture,413.07431368598395,10805.96385755578,0,50,0,0
6386,North,50736.357865972524,Agriculture,454.2626534033464,15098.10870162188,2,20,0,0
6387,West,9217.550172086065,Personal,536.1089226655236,29836.278820503456,0,13,0,0
6388,South,82665.57951602146,Education,397.43317072831803,16327.556521696086,0,47,0,1
6389,South,99039.75541278809,Personal,830.3242757322129,27643.907176475033,3,57,0,1
6390,North,43653.510949343734,Education,359.1736445299309,18589.217497685924,0,28,1,0
6391,South,6041.547047496619,Small Business,842.0675889690705,27780.89922087825,2,44,0,1
6392,South,21130.30075734,Agriculture,763.0413073003699,17493.415205077858,2,46,0,0
6393,East,66990.0533862898,Agriculture,532.7333896325565,49100.55690238543,3,44,0,0
6394,West,63147.53522936662,Education,706.8989839135156,27172.305551388552,4,43,0,0
6395,North,79847.14836062667,Agriculture,669.3333840330124,38463.954534870805,3,31,0,0
6396,North,29118.981041301475,Education,417.307804871912,36524.59515041923,3,41,0,0
6397,North,77545.03197697774,Personal,486.4885473654205,27075.171866646255,0,33,0,0
6398,North,70358.48204474863,Small Business,582.2174095430018,15748.792775056636,1,36,0,1
6399,North,35667.37728281511,Education,650.8142989382497,27982.32250607892,4,56,0,1
6400,South,56821.374065411386,Small Business,598.5922397461418,35643.72306741955,4,57,0,1
6401,East,18991.011807341038,Personal,560.1431035535606,25696.36717534453,4,55,0,0
6402,North,47993.62782638035,Personal,543.733750400195,8686.629831323373,0,22,0,0
6403,East,88713.74725778589,Personal,574.0454746122598,5809.245330113778,3,45,0,0
6404,East,45013.18108341213,Education,538.8933359152836,19754.456381052732,0,39,0,0
6405,South,84758.8371151651,Small Business,597.7315426501438,11760.076674199037,2,46,0,0
6406,North,61074.06969967097,Small Business,788.3919144756667,45778.561066669805,1,15,0,0
6407,South,23228.287744723893,Agriculture,648.0561221800365,12912.47015382162,1,20,0,0
6408,North,60205.09324630016,Education,697.4414812436971,22742.722130520477,0,54,0,0
6409,South,53068.41626992103,Agriculture,628.6157235519271,37043.48804321667,3,33,0,0
6410,East,42870.92684365648,Agriculture,653.6597253277013,41693.97470072274,4,36,0,0
6411,North,16364.891754026681,Education,618.0924056464992,26497.09189301589,2,32,1,0
6412,West,44587.32306548683,Agriculture,314.77658720770273,13151.075432377645,2,36,0,0
6413,East,11912.425742764575,Agriculture,849.7791102100109,17190.28506091339,1,52,1,1
6414,West,14383.059882881369,Agriculture,318.48508211709316,23853.58014385162,3,28,1,0
6415,East,44512.070628608024,Personal,517.3314045285096,21406.756519651233,4,26,0,0
6416,South,34011.24078700405,Education,357.8136230644134,20690.274072634544,1,52,1,1
6417,North,92926.71095691122,Personal,353.31064774251286,10933.421079049893,3,18,0,0
6418,East,40692.051511125705,Agriculture,736.4398234209659,46098.96134769274,4,43,0,1
6419,South,76996.52159684952,Agriculture,534.2591786469424,6339.047288797177,0,19,0,0
6420,North,55373.51500479306,Personal,740.6262895643207,24800.095754408805,3,14,0,1
6421,North,71888.13852102187,Agriculture,450.0325588744573,49114.467162638895,2,44,0,0
6422,East,29711.01838646292,Education,441.0545354934291,34687.5772470846,3,47,1,0
6423,North,94480.97241964126,Small Business,438.17725999795414,20993.479867988746,3,28,0,1
6424,East,55358.40720687027,Personal,638.8800945243556,11574.391300392646,3,12,0,0
6425,North,83975.78677209871,Small Business,748.24966441508,48374.26725405924,4,47,1,0
6426,West,39679.34088023078,Small Business,548.7435555413823,5629.386284291738,4,51,0,0
6427,South,14520.07815979983,Small Business,508.5868898525953,35662.440677591454,0,28,0,0
6428,West,69002.60653348063,Personal,835.4687548109072,44606.18621503973,0,55,0,0
6429,East,5737.166592055326,Agriculture,364.2147198064014,6132.2220448808985,4,59,0,1
6430,West,50152.83277372329,Education,567.6479751246909,37632.86888407255,4,48,0,0
6431,East,23316.180753313627,Agriculture,524.6682642497889,49947.69925646307,1,36,0,0
6432,North,64600.67292135941,Education,353.9696281227897,33783.91108580072,3,36,0,0
6433,North,98044.88794809596,Agriculture,447.51019914852054,23660.552652952945,3,24,0,0
6434,East,49118.276100461364,Small Business,315.6426669185116,44348.032371032685,2,24,0,1
6435,West,82662.33436993833,Small Business,782.3248589406264,29938.066089018273,4,23,0,0
6436,North,53239.4977603565,Education,634.3172409447207,38724.8381055473,4,43,0,0
6437,South,52104.80295488229,Personal,748.2601738286379,31450.05463183272,0,46,0,0
6438,North,93390.23185198389,Agriculture,586.8549488216444,6723.099161957717,0,39,0,0
6439,South,89546.75753093474,Small Business,629.7304061820419,14591.52446924064,3,55,0,0
6440,West,79651.04419285757,Education,685.4699627950406,8544.360829403733,3,31,0,0
6441,South,33144.29656509449,Agriculture,799.4063951053182,9800.949307245035,4,39,0,0
6442,South,56775.79949377435,Education,350.46353830421515,5693.247211463238,3,42,0,1
6443,South,26270.237164040074,Personal,482.0216171046498,23952.424055636882,4,35,0,0
6444,South,47172.08631442128,Personal,689.9644048850002,13039.32342893743,2,22,0,0
6445,North,51000.24124718011,Agriculture,827.0928096507661,43506.343422228725,2,53,1,0
6446,South,84005.80381608644,Personal,839.444085669503,38751.689189329714,1,27,1,0
6447,North,90122.69470587434,Agriculture,650.9566550254942,30792.96476669732,0,49,0,0
6448,South,44388.90592766539,Agriculture,406.47916276517697,27005.960540767795,1,28,0,0
6449,East,6681.922281957535,Personal,365.5649012776762,16514.08882591891,2,56,0,0
6450,West,86868.51477998869,Education,820.324004354234,26372.815964374346,3,55,0,1
6451,South,21556.474457629265,Education,538.6602292043791,33855.31741389849,0,16,0,0
6452,East,64078.786569587384,Agriculture,407.14881829447665,40200.2987086749,0,31,0,0
6453,South,7372.235541242464,Small Business,813.6408836776807,8675.692981681703,1,59,0,0
